Id,Category
63239,1
63240,3
63241,3
63242,3
63243,4
63244,2
63245,1
63246,2
63247,0
63248,1
63249,0
63250,1
63251,1
63252,1
63253,1
63254,1
63255,2
63256,1
63257,1
63258,2
63259,2
63260,3
63261,3
63262,1
63263,1
63264,2
63265,3
63266,2
63267,1
63268,1
63269,1
63270,4
63271,3
63272,1
63273,2
63274,3
63275,1
63276,2
63277,1
63278,1
63279,1
63280,1
63281,0
63282,1
63283,1
63284,1
63285,1
63286,1
63287,2
63288,1
63289,3
63290,4
63291,0
63292,1
63293,1
63294,1
63295,0
63296,1
63297,2
63298,1
63299,1
63300,3
63301,1
63302,1
63303,1
63304,1
63305,0
63306,2
63307,1
63308,2
63309,1
63310,1
63311,2
63312,0
63313,2
63314,1
63315,1
63316,1
63317,1
63318,1
63319,2
63320,1
63321,1
63322,3
63323,2
63324,1
63325,1
63326,3
63327,1
63328,2
63329,1
63330,1
63331,1
63332,1
63333,2
63334,1
63335,1
63336,0
63337,3
63338,1
63339,1
63340,4
63341,1
63342,2
63343,1
63344,1
63345,3
63346,3
63347,1
63348,1
63349,2
63350,1
63351,1
63352,1
63353,3
63354,2
63355,1
63356,4
63357,2
63358,2
63359,1
63360,3
63361,2
63362,2
63363,1
63364,2
63365,2
63366,1
63367,1
63368,2
63369,3
63370,1
63371,1
63372,4
63373,2
63374,1
63375,1
63376,1
63377,1
63378,1
63379,3
63380,1
63381,1
63382,1
63383,1
63384,3
63385,1
63386,1
63387,1
63388,1
63389,3
63390,1
63391,2
63392,3
63393,1
63394,4
63395,3
63396,1
63397,1
63398,1
63399,2
63400,2
63401,1
63402,1
63403,3
63404,1
63405,2
63406,3
63407,2
63408,1
63409,1
63410,4
63411,1
63412,3
63413,1
63414,1
63415,1
63416,1
63417,2
63418,3
63419,1
63420,1
63421,4
63422,3
63423,3
63424,3
63425,1
63426,1
63427,1
63428,3
63429,1
63430,1
63431,4
63432,2
63433,1
63434,2
63435,2
63436,1
63437,1
63438,1
63439,1
63440,1
63441,2
63442,2
63443,1
63444,1
63445,1
63446,2
63447,1
63448,1
63449,1
63450,1
63451,1
63452,1
63453,1
63454,1
63455,2
63456,0
63457,3
63458,1
63459,1
63460,1
63461,3
63462,1
63463,1
63464,1
63465,1
63466,3
63467,2
63468,1
63469,1
63470,1
63471,1
63472,1
63473,2
63474,1
63475,1
63476,1
63477,1
63478,3
63479,1
63480,1
63481,3
63482,1
63483,2
63484,3
63485,4
63486,3
63487,1
63488,4
63489,1
63490,2
63491,3
63492,1
63493,1
63494,1
63495,1
63496,2
63497,4
63498,1
63499,1
63500,1
63501,1
63502,1
63503,2
63504,1
63505,2
63506,1
63507,1
63508,1
63509,1
63510,1
63511,0
63512,1
63513,1
63514,3
63515,1
63516,2
63517,2
63518,2
63519,1
63520,1
63521,3
63522,2
63523,2
63524,1
63525,0
63526,1
63527,1
63528,1
63529,1
63530,2
63531,1
63532,1
63533,1
63534,2
63535,1
63536,2
63537,0
63538,1
63539,1
63540,1
63541,2
63542,3
63543,2
63544,3
63545,1
63546,1
63547,1
63548,1
63549,4
63550,2
63551,2
63552,2
63553,1
63554,1
63555,2
63556,4
63557,1
63558,1
63559,2
63560,4
63561,4
63562,1
63563,2
63564,1
63565,2
63566,1
63567,1
63568,1
63569,1
63570,1
63571,1
63572,1
63573,1
63574,3
63575,1
63576,1
63577,1
63578,0
63579,3
63580,1
63581,3
63582,1
63583,1
63584,2
63585,1
63586,4
63587,1
63588,4
63589,0
63590,1
63591,2
63592,1
63593,1
63594,2
63595,0
63596,3
63597,1
63598,1
63599,1
63600,0
63601,1
63602,4
63603,2
63604,2
63605,1
63606,2
63607,2
63608,1
63609,2
63610,1
63611,1
63612,1
63613,4
63614,1
63615,3
63616,1
63617,2
63618,2
63619,3
63620,2
63621,4
63622,3
63623,2
63624,2
63625,4
63626,1
63627,2
63628,1
63629,1
63630,1
63631,1
63632,1
63633,1
63634,1
63635,0
63636,2
63637,3
63638,1
63639,1
63640,4
63641,1
63642,3
63643,3
63644,3
63645,1
63646,1
63647,1
63648,0
63649,2
63650,2
63651,1
63652,2
63653,4
63654,1
63655,1
63656,1
63657,3
63658,2
63659,1
63660,1
63661,1
63662,4
63663,1
63664,1
63665,1
63666,1
63667,4
63668,2
63669,4
63670,3
63671,3
63672,1
63673,3
63674,1
63675,1
63676,2
63677,0
63678,3
63679,1
63680,2
63681,1
63682,2
63683,2
63684,1
63685,1
63686,1
63687,1
63688,2
63689,2
63690,1
63691,3
63692,2
63693,3
63694,4
63695,1
63696,3
63697,0
63698,4
63699,1
63700,0
63701,1
63702,2
63703,1
63704,1
63705,4
63706,2
63707,0
63708,1
63709,1
63710,1
63711,1
63712,1
63713,1
63714,3
63715,1
63716,1
63717,1
63718,2
63719,1
63720,1
63721,1
63722,3
63723,1
63724,3
63725,4
63726,1
63727,0
63728,1
63729,1
63730,1
63731,3
63732,1
63733,4
63734,2
63735,3
63736,1
63737,1
63738,1
63739,2
63740,2
63741,1
63742,1
63743,4
63744,3
63745,1
63746,3
63747,3
63748,1
63749,1
63750,3
63751,1
63752,1
63753,3
63754,1
63755,1
63756,0
63757,3
63758,1
63759,2
63760,2
63761,1
63762,1
63763,4
63764,1
63765,1
63766,1
63767,2
63768,2
63769,4
63770,4
63771,1
63772,1
63773,1
63774,2
63775,0
63776,2
63777,1
63778,1
63779,1
63780,1
63781,0
63782,1
63783,2
63784,1
63785,1
63786,1
63787,1
63788,4
63789,1
63790,1
63791,1
63792,1
63793,1
63794,4
63795,1
63796,1
63797,1
63798,0
63799,1
63800,1
63801,1
63802,2
63803,1
63804,2
63805,3
63806,1
63807,1
63808,3
63809,1
63810,1
63811,1
63812,1
63813,1
63814,2
63815,1
63816,1
63817,1
63818,1
63819,1
63820,4
63821,1
63822,1
63823,3
63824,1
63825,1
63826,1
63827,1
63828,3
63829,1
63830,1
63831,1
63832,3
63833,1
63834,2
63835,1
63836,3
63837,1
63838,1
63839,1
63840,1
63841,1
63842,1
63843,1
63844,2
63845,2
63846,1
63847,3
63848,1
63849,1
63850,2
63851,1
63852,1
63853,1
63854,1
63855,2
63856,1
63857,3
63858,1
63859,0
63860,3
63861,1
63862,1
63863,1
63864,1
63865,3
63866,1
63867,3
63868,2
63869,1
63870,2
63871,3
63872,1
63873,1
63874,1
63875,2
63876,1
63877,3
63878,4
63879,0
63880,1
63881,1
63882,0
63883,2
63884,2
63885,1
63886,3
63887,2
63888,1
63889,1
63890,1
63891,4
63892,4
63893,2
63894,2
63895,3
63896,1
63897,1
63898,2
63899,1
63900,0
63901,4
63902,1
63903,4
63904,1
63905,1
63906,1
63907,2
63908,1
63909,2
63910,2
63911,0
63912,1
63913,4
63914,1
63915,1
63916,4
63917,1
63918,1
63919,2
63920,1
63921,2
63922,1
63923,3
63924,1
63925,2
63926,4
63927,1
63928,3
63929,1
63930,3
63931,1
63932,1
63933,1
63934,3
63935,1
63936,1
63937,2
63938,1
63939,1
63940,1
63941,1
63942,2
63943,1
63944,2
63945,2
63946,1
63947,1
63948,3
63949,3
63950,0
63951,0
63952,1
63953,3
63954,1
63955,0
63956,0
63957,1
63958,1
63959,1
63960,1
63961,1
63962,1
63963,1
63964,1
63965,1
63966,1
63967,1
63968,1
63969,1
63970,1
63971,2
63972,1
63973,1
63974,1
63975,1
63976,1
63977,1
63978,2
63979,4
63980,3
63981,1
63982,1
63983,2
63984,1
63985,1
63986,1
63987,1
63988,2
63989,1
63990,1
63991,1
63992,3
63993,1
63994,1
63995,3
63996,2
63997,2
63998,1
63999,2
64000,1
64001,1
64002,1
64003,1
64004,1
64005,0
64006,2
64007,1
64008,1
64009,1
64010,1
64011,2
64012,3
64013,4
64014,1
64015,1
64016,2
64017,2
64018,2
64019,2
64020,1
64021,1
64022,1
64023,2
64024,2
64025,1
64026,1
64027,4
64028,3
64029,1
64030,3
64031,1
64032,1
64033,1
64034,2
64035,1
64036,2
64037,3
64038,2
64039,1
64040,1
64041,2
64042,2
64043,0
64044,2
64045,3
64046,2
64047,1
64048,3
64049,4
64050,4
64051,2
64052,3
64053,1
64054,1
64055,2
64056,1
64057,2
64058,2
64059,2
64060,2
64061,2
64062,3
64063,2
64064,3
64065,1
64066,1
64067,3
64068,1
64069,1
64070,2
64071,3
64072,1
64073,2
64074,1
64075,1
64076,3
64077,2
64078,1
64079,3
64080,2
64081,1
64082,1
64083,2
64084,2
64085,3
64086,2
64087,2
64088,1
64089,1
64090,1
64091,1
64092,1
64093,1
64094,0
64095,2
64096,1
64097,4
64098,3
64099,4
64100,4
64101,0
64102,0
64103,1
64104,1
64105,1
64106,3
64107,2
64108,1
64109,2
64110,2
64111,2
64112,1
64113,0
64114,1
64115,1
64116,1
64117,1
64118,1
64119,2
64120,3
64121,1
64122,1
64123,1
64124,4
64125,1
64126,1
64127,3
64128,2
64129,2
64130,1
64131,0
64132,1
64133,2
64134,1
64135,0
64136,1
64137,2
64138,3
64139,3
64140,3
64141,1
64142,2
64143,0
64144,2
64145,2
64146,2
64147,1
64148,1
64149,3
64150,1
64151,2
64152,1
64153,1
64154,1
64155,2
64156,4
64157,1
64158,4
64159,1
64160,1
64161,0
64162,1
64163,3
64164,1
64165,0
64166,1
64167,4
64168,1
64169,1
64170,2
64171,3
64172,1
64173,1
64174,1
64175,1
64176,4
64177,1
64178,1
64179,1
64180,1
64181,2
64182,2
64183,1
64184,1
64185,1
64186,1
64187,1
64188,1
64189,1
64190,4
64191,1
64192,1
64193,1
64194,3
64195,1
64196,1
64197,1
64198,1
64199,2
64200,1
64201,2
64202,4
64203,1
64204,1
64205,3
64206,2
64207,1
64208,3
64209,3
64210,1
64211,2
64212,2
64213,2
64214,1
64215,1
64216,1
64217,1
64218,3
64219,2
64220,0
64221,1
64222,1
64223,2
64224,1
64225,2
64226,2
64227,4
64228,1
64229,3
64230,0
64231,1
64232,1
64233,1
64234,3
64235,1
64236,1
64237,2
64238,1
64239,2
64240,1
64241,1
64242,0
64243,1
64244,2
64245,2
64246,1
64247,1
64248,1
64249,1
64250,2
64251,2
64252,1
64253,3
64254,1
64255,3
64256,1
64257,2
64258,2
64259,3
64260,2
64261,2
64262,1
64263,1
64264,1
64265,1
64266,1
64267,1
64268,1
64269,2
64270,1
64271,4
64272,2
64273,3
64274,2
64275,1
64276,1
64277,1
64278,1
64279,1
64280,3
64281,1
64282,2
64283,1
64284,3
64285,1
64286,1
64287,2
64288,1
64289,1
64290,3
64291,4
64292,1
64293,1
64294,1
64295,1
64296,1
64297,1
64298,2
64299,4
64300,1
64301,1
64302,2
64303,1
64304,0
64305,1
64306,4
64307,1
64308,1
64309,1
64310,2
64311,0
64312,1
64313,1
64314,3
64315,2
64316,1
64317,0
64318,4
64319,1
64320,2
64321,2
64322,3
64323,4
64324,1
64325,1
64326,1
64327,1
64328,1
64329,4
64330,2
64331,1
64332,1
64333,2
64334,3
64335,1
64336,1
64337,1
64338,3
64339,1
64340,2
64341,2
64342,3
64343,1
64344,1
64345,3
64346,1
64347,3
64348,2
64349,3
64350,1
64351,1
64352,1
64353,1
64354,1
64355,1
64356,4
64357,0
64358,2
64359,2
64360,4
64361,1
64362,3
64363,4
64364,1
64365,1
64366,2
64367,3
64368,1
64369,0
64370,1
64371,1
64372,1
64373,1
64374,1
64375,2
64376,4
64377,1
64378,1
64379,2
64380,3
64381,1
64382,1
64383,2
64384,1
64385,1
64386,1
64387,1
64388,2
64389,1
64390,2
64391,0
64392,3
64393,1
64394,4
64395,2
64396,3
64397,1
64398,2
64399,1
64400,1
64401,1
64402,1
64403,2
64404,1
64405,3
64406,1
64407,1
64408,1
64409,1
64410,4
64411,3
64412,3
64413,1
64414,2
64415,1
64416,2
64417,2
64418,3
64419,1
64420,2
64421,1
64422,0
64423,1
64424,2
64425,3
64426,1
64427,1
64428,3
64429,1
64430,2
64431,4
64432,1
64433,4
64434,1
64435,1
64436,4
64437,2
64438,3
64439,1
64440,3
64441,1
64442,1
64443,1
64444,1
64445,2
64446,2
64447,1
64448,1
64449,1
64450,1
64451,4
64452,1
64453,1
64454,1
64455,4
64456,2
64457,2
64458,1
64459,3
64460,2
64461,1
64462,1
64463,2
64464,3
64465,1
64466,1
64467,3
64468,1
64469,1
64470,2
64471,2
64472,1
64473,2
64474,2
64475,1
64476,1
64477,2
64478,1
64479,3
64480,2
64481,2
64482,3
64483,2
64484,1
64485,2
64486,0
64487,1
64488,0
64489,1
64490,1
64491,2
64492,4
64493,1
64494,3
64495,1
64496,1
64497,1
64498,1
64499,2
64500,1
64501,1
64502,1
64503,1
64504,1
64505,2
64506,1
64507,2
64508,1
64509,1
64510,1
64511,1
64512,1
64513,1
64514,1
64515,1
64516,1
64517,4
64518,1
64519,2
64520,2
64521,3
64522,1
64523,3
64524,1
64525,1
64526,1
64527,1
64528,1
64529,1
64530,3
64531,0
64532,4
64533,1
64534,1
64535,3
64536,2
64537,1
64538,3
64539,0
64540,2
64541,3
64542,4
64543,4
64544,2
64545,1
64546,1
64547,3
64548,0
64549,3
64550,3
64551,4
64552,2
64553,3
64554,4
64555,2
64556,3
64557,4
64558,1
64559,1
64560,1
64561,3
64562,1
64563,1
64564,1
64565,4
64566,1
64567,1
64568,2
64569,3
64570,1
64571,1
64572,1
64573,3
64574,3
64575,1
64576,2
64577,1
64578,3
64579,2
64580,4
64581,2
64582,1
64583,3
64584,1
64585,2
64586,1
64587,0
64588,1
64589,2
64590,1
64591,0
64592,1
64593,3
64594,3
64595,3
64596,1
64597,0
64598,1
64599,1
64600,1
64601,1
64602,2
64603,1
64604,3
64605,3
64606,1
64607,1
64608,1
64609,1
64610,1
64611,3
64612,3
64613,1
64614,0
64615,1
64616,2
64617,1
64618,1
64619,1
64620,0
64621,2
64622,3
64623,2
64624,3
64625,1
64626,3
64627,1
64628,0
64629,1
64630,1
64631,1
64632,2
64633,2
64634,1
64635,3
64636,1
64637,1
64638,2
64639,1
64640,4
64641,1
64642,1
64643,1
64644,1
64645,2
64646,1
64647,2
64648,1
64649,4
64650,2
64651,1
64652,2
64653,1
64654,2
64655,1
64656,1
64657,3
64658,2
64659,1
64660,1
64661,1
64662,2
64663,1
64664,1
64665,1
64666,2
64667,2
64668,3
64669,1
64670,2
64671,1
64672,4
64673,2
64674,1
64675,1
64676,2
64677,0
64678,1
64679,3
64680,1
64681,1
64682,1
64683,1
64684,1
64685,1
64686,1
64687,1
64688,1
64689,1
64690,2
64691,1
64692,2
64693,2
64694,2
64695,1
64696,1
64697,1
64698,1
64699,3
64700,3
64701,1
64702,4
64703,1
64704,2
64705,2
64706,1
64707,1
64708,2
64709,2
64710,2
64711,1
64712,1
64713,1
64714,1
64715,1
64716,1
64717,2
64718,2
64719,2
64720,2
64721,1
64722,2
64723,1
64724,1
64725,1
64726,3
64727,1
64728,1
64729,1
64730,1
64731,1
64732,1
64733,0
64734,4
64735,1
64736,4
64737,1
64738,0
64739,1
64740,1
64741,1
64742,1
64743,1
64744,1
64745,1
64746,1
64747,1
64748,1
64749,0
64750,2
64751,4
64752,1
64753,1
64754,1
64755,1
64756,3
64757,2
64758,1
64759,1
64760,3
64761,1
64762,1
64763,2
64764,1
64765,1
64766,1
64767,1
64768,1
64769,2
64770,1
64771,2
64772,1
64773,0
64774,3
64775,1
64776,2
64777,2
64778,2
64779,1
64780,1
64781,4
64782,1
64783,1
64784,1
64785,1
64786,1
64787,3
64788,2
64789,2
64790,3
64791,3
64792,1
64793,1
64794,1
64795,0
64796,1
64797,1
64798,2
64799,4
64800,1
64801,3
64802,1
64803,2
64804,2
64805,3
64806,1
64807,2
64808,1
64809,1
64810,1
64811,1
64812,4
64813,0
64814,1
64815,1
64816,4
64817,4
64818,4
64819,3
64820,1
64821,2
64822,1
64823,1
64824,2
64825,1
64826,1
64827,1
64828,1
64829,1
64830,2
64831,2
64832,3
64833,1
64834,3
64835,3
64836,2
64837,1
64838,2
64839,1
64840,1
64841,1
64842,1
64843,3
64844,1
64845,2
64846,2
64847,3
64848,2
64849,1
64850,3
64851,1
64852,4
64853,3
64854,1
64855,3
64856,3
64857,3
64858,1
64859,3
64860,1
64861,1
64862,1
64863,1
64864,1
64865,1
64866,1
64867,1
64868,3
64869,2
64870,2
64871,1
64872,2
64873,1
64874,3
64875,2
64876,2
64877,1
64878,3
64879,1
64880,1
64881,2
64882,2
64883,2
64884,1
64885,1
64886,3
64887,1
64888,1
64889,4
64890,2
64891,2
64892,1
64893,1
64894,1
64895,1
64896,2
64897,3
64898,1
64899,1
64900,2
64901,2
64902,1
64903,1
64904,1
64905,0
64906,1
64907,0
64908,2
64909,3
64910,3
64911,1
64912,3
64913,1
64914,1
64915,1
64916,1
64917,3
64918,2
64919,3
64920,1
64921,1
64922,1
64923,2
64924,0
64925,1
64926,2
64927,1
64928,1
64929,0
64930,1
64931,3
64932,1
64933,4
64934,4
64935,4
64936,3
64937,1
64938,1
64939,0
64940,1
64941,2
64942,0
64943,2
64944,0
64945,2
64946,1
64947,1
64948,1
64949,2
64950,2
64951,1
64952,2
64953,2
64954,1
64955,2
64956,1
64957,2
64958,4
64959,2
64960,1
64961,1
64962,3
64963,3
64964,1
64965,1
64966,3
64967,1
64968,1
64969,3
64970,1
64971,2
64972,4
64973,2
64974,3
64975,1
64976,3
64977,3
64978,1
64979,2
64980,1
64981,2
64982,4
64983,3
64984,1
64985,2
64986,2
64987,2
64988,2
64989,3
64990,1
64991,4
64992,4
64993,3
64994,1
64995,4
64996,1
64997,3
64998,1
64999,1
65000,1
65001,3
65002,2
65003,3
65004,1
65005,2
65006,1
65007,3
65008,2
65009,3
65010,1
65011,1
65012,2
65013,1
65014,1
65015,2
65016,1
65017,1
65018,1
65019,1
65020,2
65021,1
65022,1
65023,2
65024,3
65025,2
65026,1
65027,1
65028,1
65029,1
65030,1
65031,3
65032,1
65033,1
65034,2
65035,1
65036,1
65037,1
65038,1
65039,1
65040,3
65041,1
65042,3
65043,3
65044,2
65045,1
65046,1
65047,2
65048,1
65049,1
65050,1
65051,1
65052,0
65053,1
65054,1
65055,1
65056,1
65057,1
65058,2
65059,2
65060,1
65061,1
65062,2
65063,2
65064,1
65065,2
65066,2
65067,3
65068,3
65069,1
65070,4
65071,1
65072,1
65073,4
65074,3
65075,2
65076,3
65077,0
65078,1
65079,2
65080,1
65081,3
65082,0
65083,0
65084,1
65085,4
65086,1
65087,3
65088,2
65089,1
65090,1
65091,1
65092,1
65093,2
65094,3
65095,1
65096,2
65097,3
65098,3
65099,1
65100,1
65101,1
65102,4
65103,1
65104,1
65105,3
65106,1
65107,1
65108,2
65109,1
65110,1
65111,1
65112,3
65113,3
65114,1
65115,3
65116,3
65117,2
65118,1
65119,3
65120,1
65121,1
65122,1
65123,1
65124,1
65125,2
65126,1
65127,3
65128,1
65129,1
65130,1
65131,1
65132,2
65133,3
65134,3
65135,1
65136,2
65137,2
65138,3
65139,1
65140,2
65141,1
65142,2
65143,4
65144,2
65145,1
65146,4
65147,1
65148,1
65149,1
65150,3
65151,1
65152,2
65153,2
65154,1
65155,1
65156,1
65157,1
65158,1
65159,3
65160,4
65161,2
65162,1
65163,4
65164,3
65165,1
65166,3
65167,1
65168,1
65169,2
65170,2
65171,2
65172,1
65173,2
65174,1
65175,4
65176,1
65177,1
65178,1
65179,1
65180,3
65181,1
65182,1
65183,1
65184,1
65185,1
65186,3
65187,2
65188,0
65189,3
65190,1
65191,2
65192,1
65193,2
65194,1
65195,1
65196,3
65197,2
65198,2
65199,2
65200,1
65201,1
65202,2
65203,2
65204,1
65205,3
65206,1
65207,0
65208,1
65209,3
65210,0
65211,2
65212,2
65213,1
65214,3
65215,2
65216,2
65217,1
65218,4
65219,2
65220,2
65221,4
65222,1
65223,1
65224,1
65225,1
65226,1
65227,1
65228,2
65229,1
65230,3
65231,3
65232,3
65233,1
65234,0
65235,1
65236,1
65237,3
65238,1
65239,2
65240,3
65241,1
65242,2
65243,1
65244,1
65245,3
65246,2
65247,1
65248,1
65249,1
65250,2
65251,1
65252,1
65253,1
65254,1
65255,3
65256,3
65257,1
65258,1
65259,2
65260,1
65261,3
65262,3
65263,2
65264,2
65265,2
65266,1
65267,1
65268,1
65269,3
65270,1
65271,1
65272,1
65273,1
65274,2
65275,1
65276,1
65277,3
65278,4
65279,4
65280,3
65281,1
65282,1
65283,1
65284,2
65285,2
65286,1
65287,2
65288,2
65289,4
65290,0
65291,1
65292,3
65293,1
65294,2
65295,1
65296,2
65297,3
65298,2
65299,2
65300,3
65301,1
65302,2
65303,2
65304,1
65305,2
65306,1
65307,2
65308,1
65309,1
65310,4
65311,1
65312,1
65313,1
65314,2
65315,0
65316,4
65317,1
65318,2
65319,4
65320,1
65321,2
65322,1
65323,1
65324,4
65325,1
65326,1
65327,1
65328,1
65329,0
65330,1
65331,2
65332,2
65333,1
65334,1
65335,2
65336,1
65337,3
65338,1
65339,4
65340,1
65341,3
65342,2
65343,3
65344,1
65345,2
65346,3
65347,1
65348,1
65349,1
65350,1
65351,3
65352,1
65353,1
65354,2
65355,1
65356,1
65357,1
65358,3
65359,3
65360,3
65361,2
65362,2
65363,1
65364,2
65365,1
65366,1
65367,4
65368,1
65369,3
65370,1
65371,1
65372,4
65373,1
65374,2
65375,3
65376,3
65377,1
65378,1
65379,2
65380,2
65381,2
65382,0
65383,2
65384,1
65385,1
65386,3
65387,1
65388,3
65389,3
65390,2
65391,3
65392,3
65393,3
65394,2
65395,3
65396,3
65397,2
65398,2
65399,1
65400,1
65401,1
65402,1
65403,1
65404,2
65405,1
65406,2
65407,1
65408,1
65409,1
65410,1
65411,3
65412,4
65413,4
65414,2
65415,3
65416,1
65417,3
65418,1
65419,1
65420,2
65421,1
65422,1
65423,1
65424,1
65425,1
65426,1
65427,2
65428,2
65429,1
65430,1
65431,1
65432,1
65433,1
65434,1
65435,3
65436,1
65437,1
65438,1
65439,0
65440,1
65441,1
65442,1
65443,4
65444,2
65445,1
65446,3
65447,1
65448,1
65449,3
65450,1
65451,1
65452,1
65453,3
65454,1
65455,1
65456,1
65457,1
65458,3
65459,1
65460,2
65461,1
65462,1
65463,1
65464,2
65465,1
65466,1
65467,1
65468,3
65469,2
65470,1
65471,2
65472,2
65473,1
65474,1
65475,1
65476,1
65477,3
65478,1
65479,4
65480,1
65481,3
65482,1
65483,0
65484,1
65485,2
65486,1
65487,3
65488,2
65489,2
65490,2
65491,2
65492,0
65493,2
65494,3
65495,1
65496,1
65497,1
65498,1
65499,1
65500,2
65501,1
65502,1
65503,1
65504,4
65505,4
65506,2
65507,1
65508,1
65509,3
65510,1
65511,1
65512,1
65513,1
65514,1
65515,1
65516,1
65517,1
65518,3
65519,1
65520,1
65521,2
65522,4
65523,3
65524,1
65525,1
65526,2
65527,3
65528,1
65529,0
65530,1
65531,1
65532,1
65533,2
65534,1
65535,1
65536,3
65537,2
65538,4
65539,4
65540,1
65541,2
65542,1
65543,2
65544,1
65545,3
65546,1
65547,3
65548,4
65549,2
65550,2
65551,1
65552,4
65553,1
65554,1
65555,4
65556,1
65557,1
65558,4
65559,2
65560,1
65561,2
65562,1
65563,0
65564,0
65565,2
65566,0
65567,1
65568,2
65569,1
65570,1
65571,1
65572,1
65573,2
65574,2
65575,1
65576,2
65577,4
65578,3
65579,4
65580,3
65581,1
65582,1
65583,1
65584,1
65585,1
65586,1
65587,1
65588,1
65589,2
65590,1
65591,3
65592,1
65593,1
65594,2
65595,0
65596,2
65597,4
65598,1
65599,1
65600,3
65601,4
65602,2
65603,1
65604,1
65605,2
65606,3
65607,3
65608,4
65609,2
65610,1
65611,1
65612,1
65613,1
65614,3
65615,1
65616,3
65617,1
65618,1
65619,1
65620,1
65621,1
65622,1
65623,1
65624,4
65625,3
65626,2
65627,1
65628,2
65629,4
65630,2
65631,2
65632,2
65633,3
65634,2
65635,1
65636,1
65637,1
65638,3
65639,1
65640,3
65641,2
65642,3
65643,1
65644,4
65645,2
65646,1
65647,1
65648,2
65649,1
65650,1
65651,1
65652,1
65653,1
65654,1
65655,1
65656,1
65657,4
65658,1
65659,1
65660,3
65661,2
65662,4
65663,2
65664,1
65665,1
65666,1
65667,2
65668,1
65669,1
65670,1
65671,4
65672,2
65673,1
65674,1
65675,1
65676,4
65677,3
65678,1
65679,1
65680,1
65681,1
65682,2
65683,2
65684,1
65685,2
65686,1
65687,1
65688,1
65689,3
65690,1
65691,1
65692,1
65693,2
65694,4
65695,1
65696,1
65697,2
65698,1
65699,4
65700,1
65701,2
65702,1
65703,2
65704,1
65705,1
65706,1
65707,1
65708,2
65709,3
65710,1
65711,1
65712,2
65713,1
65714,3
65715,0
65716,3
65717,2
65718,2
65719,2
65720,1
65721,3
65722,2
65723,1
65724,2
65725,2
65726,1
65727,3
65728,3
65729,1
65730,2
65731,1
65732,1
65733,2
65734,3
65735,3
65736,1
65737,3
65738,1
65739,1
65740,3
65741,1
65742,4
65743,1
65744,1
65745,1
65746,1
65747,2
65748,4
65749,3
65750,1
65751,1
65752,1
65753,3
65754,1
65755,1
65756,1
65757,3
65758,1
65759,1
65760,1
65761,4
65762,2
65763,2
65764,3
65765,2
65766,1
65767,1
65768,1
65769,3
65770,1
65771,2
65772,1
65773,2
65774,2
65775,1
65776,1
65777,1
65778,4
65779,2
65780,2
65781,1
65782,3
65783,1
65784,3
65785,1
65786,1
65787,0
65788,1
65789,1
65790,2
65791,2
65792,1
65793,3
65794,2
65795,1
65796,2
65797,1
65798,3
65799,1
65800,1
65801,3
65802,1
65803,1
65804,1
65805,2
65806,1
65807,1
65808,1
65809,4
65810,1
65811,1
65812,3
65813,2
65814,1
65815,4
65816,0
65817,2
65818,1
65819,1
65820,1
65821,1
65822,1
65823,2
65824,1
65825,2
65826,1
65827,3
65828,3
65829,1
65830,1
65831,2
65832,1
65833,1
65834,1
65835,1
65836,1
65837,3
65838,1
65839,3
65840,2
65841,3
65842,1
65843,1
65844,1
65845,3
65846,4
65847,3
65848,1
65849,3
65850,3
65851,1
65852,1
65853,1
65854,1
65855,2
65856,1
65857,1
65858,3
65859,1
65860,3
65861,0
65862,1
65863,2
65864,1
65865,1
65866,1
65867,2
65868,2
65869,2
65870,2
65871,1
65872,1
65873,3
65874,2
65875,1
65876,1
65877,0
65878,2
65879,1
65880,0
65881,3
65882,4
65883,1
65884,2
65885,1
65886,1
65887,1
65888,2
65889,0
65890,1
65891,2
65892,3
65893,1
65894,1
65895,1
65896,2
65897,3
65898,2
65899,3
65900,2
65901,1
65902,1
65903,3
65904,1
65905,1
65906,2
65907,1
65908,4
65909,1
65910,3
65911,1
65912,1
65913,1
65914,2
65915,1
65916,1
65917,2
65918,2
65919,2
65920,1
65921,1
65922,1
65923,1
65924,1
65925,3
65926,1
65927,2
65928,1
65929,3
65930,1
65931,1
65932,1
65933,3
65934,1
65935,1
65936,2
65937,2
65938,1
65939,3
65940,3
65941,2
65942,2
65943,2
65944,1
65945,4
65946,2
65947,3
65948,1
65949,1
65950,1
65951,0
65952,1
65953,1
65954,1
65955,1
65956,1
65957,3
65958,1
65959,1
65960,2
65961,1
65962,1
65963,2
65964,1
65965,2
65966,1
65967,3
65968,1
65969,1
65970,2
65971,1
65972,2
65973,1
65974,1
65975,1
65976,4
65977,1
65978,2
65979,1
65980,1
65981,3
65982,0
65983,1
65984,1
65985,2
65986,2
65987,1
65988,1
65989,2
65990,4
65991,1
65992,1
65993,0
65994,1
65995,2
65996,4
65997,1
65998,3
65999,2
66000,3
66001,3
66002,1
66003,3
66004,1
66005,3
66006,2
66007,4
66008,2
66009,1
66010,1
66011,1
66012,1
66013,2
66014,1
66015,3
66016,1
66017,1
66018,4
66019,1
66020,2
66021,0
66022,1
66023,3
66024,1
66025,3
66026,3
66027,1
66028,3
66029,2
66030,2
66031,1
66032,1
66033,0
66034,1
66035,2
66036,1
